contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Latent_vs_Control	Hungateiclostridium	0.503975152814345	1	0.3375	0.954217679321397	0.942550915796271	NA	2.16293376651771	-2.66664254602516	5.8669637548297	-0.4438801815454	0.276042299993488	no	ok		-2.66910585516775
Latent_vs_Control	Hungatella	0.544959018545001	1	0.4265625	0.971456261052166	0.545086349436704	NA	1.46084664212079	-2.51022139793497	5.61961822650406	-0.438980257617493	0.341969304696059	no	ok		-1.79331558308601
Latent_vs_Control	Lachnoanaerobaculum	0.493098613654426	1	0.4640625	1	0.816066362324476	NA	-1.68646248537968	2.35649402562966	5.51966468394607	0.474244271377396	0.223959230903001	no	ok		2.14145250248314
Latent_vs_Control	Lachnoclostridium	0.614159240324847	1	0.840625	1	0.673344901138313	NA	-3.10386594197421	2.40461432593076	6.6392910733872	0.312426099719299	0.427083501745963	no	ok		1.726820067792
Latent_vs_Control	Lactobacillus	0.281405610174199	1	0.4078125	1	-2.64636970794175	NA	-3.91714981362293	7.44492613385984	5.89724078113624	0.95722183044518	0.202073572267362	no	ok		3.46009923739417
Latent_vs_Control	Lautropia	0.614037486455747	1	0.36484375	0.961958741491457	0.981803019739309	NA	2.44896219694026	-1.45527531081559	6.81498714776559	-0.306734304465496	0.312500493206364	no	ok		-2.19494958085819
Latent_vs_Control	Lentimicrobium	0.823727401095461	1	0.7203125	0.988022836538462	-2.25193642916172	NA	-2.5653712126899	-0.932424604107522	6.50105070754927	-0.136928689379073	0.458333428181143	no	ok		-1.9877562833475
Latent_vs_Control	Moraxella	0.414736779346225	1	0.4390625	0.922020937261374	3.40629390589573	NA	3.47132900729863	-0.67767367971063	3.390521944707	-0.175167623113986	0.343750391434289	no	ok		3.2617587116279
Latent_vs_Control	Muribaculum	0.710767989469511	1	0.8921875	1	1.44323837151662	NA	-2.77604390834557	2.25331370113946	8.08897245610003	0.270004275896348	0.437500143526281	no	ok		2.78483291598199
Latent_vs_Control	Neisseria	0.784644354461324	1	0.625	0.993511225465816	6.21816661187009	NA	6.13889681842408	-0.365908708050749	2.45513481764572	-0.190318942782835	0.393782632277474	no	ok		6.30805751167098
Latent_vs_Control	Oribacterium	0.796321202054015	1	0.8390625	0.999759615384615	-2.23525547385866	NA	-2.38022249976374	0.339360409280116	6.60849665101462	0.0579954821787575	0.471502654635049	no	ok		-2.11824892518112
Latent_vs_Control	Parvimonas	0.4137845239407	1	0.23984375	0.936239687261374	0.495131967327215	NA	1.74374120767194	-3.1692699662546	5.75819252911077	-0.5448024445482	0.217617507910972	no	ok		-3.13309414232423
Latent_vs_Control	Peptoanaerobacter	0.751570349642487	1	0.64453125	0.986066991161518	-2.07780733899031	NA	-1.93755961914545	-1.21942958183077	5.38450625388302	-0.169617875607249	0.424870638281578	no	ok		-2.21972000387355
Latent_vs_Control	Peptococcus	0.584207360846373	1	0.71875	0.998177083333333	-3.49902609360292	NA	-3.81309541805301	1.90320969785001	5.24834344412934	0.312676726838941	0.369791982420647	no	ok		-2.96793739902794
Latent_vs_Control	Peptostreptococcus	0.764922178777341	1	0.3640625	0.964962724334595	1.9797869958484	NA	2.49845502494246	-0.843751816059565	5.25889774984542	-0.146134823187832	0.316062652070532	no	ok		1.76044006885421
Latent_vs_Control	Porphyromonas	0.735976651275269	1	0.815625	0.995891357206012	7.51095594979112	NA	7.42683089717198	-0.0654476676500537	1.29824382497696	-0.035915522704533	0.487046661122772	no	ok		7.57935746561585
Latent_vs_Control	Prevotella	0.846027213122244	1	0.7296875	0.986245600465816	6.87063798376086	NA	7.12445083894373	-0.107299400179663	1.33568984777269	-0.0852668217596035	0.471502654635049	no	ok		6.68347703812851
Latent_vs_Control	Prevotellamassilia	0.87554626950725	1	0.81484375	0.999479166666667	6.17680279257476	NA	5.80746307875706	0.35702530626881	1.28840029834097	0.196176354161156	0.385416940043501	no	ok		6.50234172496575
Latent_vs_Control	Schwartzia	0.386323596247398	1	0.52421875	1	1.73444944119133	NA	1.15454903919881	1.10262316981392	2.109882320292	0.386175807369012	0.260417369656193	no	ok		2.28098155926088
Latent_vs_Control	Selenomonas	0.432560452154722	1	0.61484375	0.999479166666667	4.00339771850099	NA	3.54617723429174	0.783379709366057	2.51967895146257	0.190833259781536	0.31088132274071	no	ok		4.3847836195277
Latent_vs_Control	Shuttleworthia	0.377663090529619	1	0.3109375	0.933523517860921	2.72635211159716	NA	3.48413427302388	-1.03047371306965	1.4028363162955	-0.712339439712817	0.274612031782545	no	ok		2.44104133979892
