contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Latent_vs_Control	Streptococcus mitis	0.716536526672196	1	0.8734375	1	1.03160553092706	NA	-1.9072637099961	1.84517146083791	6.60768374135908	0.228310755179551	0.437500143526281	no	ok		1.79548822008223
Latent_vs_Control	Streptococcus oralis	0.607167410357155	1	0.496875	0.939913034669021	5.71044832230659	NA	6.05073297059096	-0.527866154827275	1.33995516760124	-0.381488105115425	0.338542074137571	no	ok		5.20277981079771
Latent_vs_Control	Streptococcus sanguinis	0.881270104519919	1	0.8359375	1	2.34953553417488	NA	1.37221617247929	0.0251068525564611	5.9925360294542	0.00880412024814726	0.5	no	ok		3.08200624306643
Latent_vs_Control	Streptococcus sp. A12	0.187686715972658	1	0.13515625	0.582533069101263	-1.78986733489224	NA	2.82154235852018	-6.25340536630595	5.32584258068868	-1.20703293880075	0.12435426095506	no	ok		-3.79151549552671
Latent_vs_Control	Streptococcus sp. I-P16	0.660632497254199	1	0.43515625	0.949235103283216	4.00084309485853	NA	5.25462432452778	-2.75985538472746	7.48445951067422	-0.326927473089707	0.333333757183061	no	ok		2.14054229897057
Latent_vs_Control	Streptococcus sp. LPB0220	0.711816995744599	1	0.8828125	0.997559462190504	2.48935209948892	NA	2.28183181526901	0.311952835849221	3.62419145931839	0.0627062183684813	0.432291822583124	no	ok		2.57359998781688
Latent_vs_Control	Streptococcus sp. NPS 308	0.480371250008169	1	0.4859375	1	1.07071240494143	NA	-1.07360009575183	2.52749766115721	4.99961450778865	0.503571492568339	0.255209061138005	no	ok		2.08320312974203
Latent_vs_Control	Streptococcus sp. oral taxon 431	0.494943121284429	1	0.6	0.999005206773485	-2.51314996599166	NA	-3.32768938010363	2.19739997292834	4.69724239572927	0.392734551458978	0.305699993864858	no	ok		-1.43114960058481
Latent_vs_Control	Streptococcus viridans	0.534564793197807	1	0.63203125	1	0.696072283893125	NA	-2.13837465353808	2.14202733636187	6.23187448410252	0.449851257440192	0.341969304696059	no	ok		1.42146452106013
Latent_vs_Control	Sulfurovum sp. NBC37-1	0.478883386721959	1	0.390625	0.738213121859147	-3.01295725550477	NA	-1.40232414631107	-2.80928589751696	4.71719576985274	-0.540484944309731	0.296875549929299	no	ok		-3.85402602743074
