contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Control	Tissierellaceae	0.759389312134817	1	0.67109375	0.973681012426901	-3.28376671460133	-3.30289903481634	-3.27354612954153	0.945634770852456	5.38738979154462	0.156101761590542	0.427083501745963	no	ok		NA
Active_vs_Control	Veillonellaceae	0.938736011434768	1	0.85	0.996571892737358	5.38546849455005	5.82646154038236	5.10988748857234	0.00225365904758723	2.66246317765349	0.004576762658987	0.5	no	ok		NA
Latent_vs_Control	Leptotrichiaceae	0.215865667340288	0.983834241238954	0.153125	0.64594362745098	-2.84465129680407	NA	1.41559123703923	-5.21502144764912	4.90571390975175	-0.949295764357024	0.119173013440157	no	ok		-4.49860049576223
Latent_vs_Control	Paludibacteraceae	0.497258461964842	0.987274063444695	0.61640625	1	-3.79462049398781	NA	-4.66897775533784	2.25518976637918	5.06179705317451	0.378125666687086	0.312500493206364	no	ok		-2.7805439144449
Latent_vs_Control	Desulfovibrionaceae	0.412534923765497	0.989034077878119	0.3046875	0.811672794117647	-3.62664067211719	NA	-1.96134760461048	-2.47144519602146	4.14237321155035	-0.572719024057097	0.276042299993488	no	ok		-4.71354895857356
Latent_vs_Control	Marinilabiliaceae	0.454504773606884	0.991406778566971	0.409375	0.833505366161616	-3.57336847559154	NA	-2.04526578572285	-3.23100963607539	4.86514542762078	-0.534967632990985	0.28497468346637	no	ok		-4.3526884620188
Latent_vs_Control	Staphylococcaceae	0.544275895790717	0.994098835657614	0.64140625	1	-3.75264972419342	NA	-4.62409500978071	1.92476197316828	4.88053061525625	0.367371924673598	0.333333757183061	no	ok		-2.55147658536711
Latent_vs_Control	Bacteroidaceae	0.46752957080995	0.996100128057056	0.4109375	0.904388229723708	-3.59499771384769	NA	-2.24239010059681	-2.75559181181483	5.04224039491243	-0.452158894987042	0.281250611542652	no	ok		-4.47077278630937
Latent_vs_Control	Rikenellaceae	0.503277746237192	0.996100128057056	0.47265625	0.894714370596724	-3.72286859901653	NA	-2.82954948601154	-2.4911468007143	6.05208001882298	-0.489170624637941	0.333333757183061	no	ok		-4.31572646241872
Latent_vs_Control	Tannerellaceae	0.536764082679722	0.999455788048078	0.6015625	0.997297794117647	-3.71486960377794	NA	-4.47950500471952	1.96940229888175	4.82033520788318	0.39283342158008	0.296875549929299	no	ok		-2.65394752022023
Latent_vs_Control	Aerococcaceae	0.62582392547207	1	0.47265625	0.984077308006536	-0.954011788609376	NA	-0.276147703434322	-1.73177888553416	5.40141513315421	-0.297354088450886	0.375000301404768	no	ok		-2.96205944656793
Latent_vs_Control	Burkholderiaceae	0.668526094443333	1	0.37578125	0.97538551879085	0.737566435645279	NA	2.0682184662727	-1.52767200638197	6.69662858011587	-0.303670533538382	0.31088132274071	no	ok		-2.51252729538551
Latent_vs_Control	Campylobacteraceae	0.237866126571239	1	0.15234375	0.999609375	2.98926221403902	NA	2.00423825206323	1.74453982445116	2.14706522819739	0.922242740023189	0.0518185718095555	no	ok		3.73356976842909
Latent_vs_Control	Carnobacteriaceae	0.575434051080007	1	0.59765625	0.97059482694593	4.16247805648707	NA	4.31698332203984	-0.343640382813899	1.56995201960135	-0.15913552370946	0.411458539964782	no	ok		4.06919419903657
Latent_vs_Control	Chlorobiaceae	0.609860057760536	1	0.73046875	1	0.906085236393157	NA	-3.01193729052909	2.90362490103425	7.23784637925553	0.362036613861807	0.352331968145601	no	ok		1.75759633491445
Latent_vs_Control	Clostridiaceae	0.539752515686067	1	0.434375	0.984856979723708	-0.0699471437643222	NA	0.584210464749154	-2.66513990706739	6.34261662517599	-0.418152186529501	0.326425311992643	no	ok		-2.98549372145015
Latent_vs_Control	Clostridiales Family XIII. Incertae Sedis	0.479573964828764	1	0.30078125	0.945949416698498	0.516621308488014	NA	1.55806015130699	-2.7839411680576	5.67502236317671	-0.444971278689663	0.255209061138005	no	ok		-2.69584245345158
Latent_vs_Control	Endomicrobiaceae	0.83406525168691	1	0.821875	0.998784722222222	-3.07880627788644	NA	-2.69732586986416	0.805833883270036	6.75952393473222	0.122986561628991	0.458333428181143	no	ok		-3.27294868513411
Latent_vs_Control	Flavobacteriaceae	0.365326681197182	1	0.69296875	1	1.1969530557283	NA	-2.14690436019244	3.59827946888461	4.25816008937961	0.671656869392217	0.331606642538848	no	ok		1.58356162750138
Latent_vs_Control	Fusobacteriaceae	0.759970345575093	1	0.8390625	0.998782169117647	4.02583980155473	NA	3.83774691226472	0.297104340275713	1.44749033580554	0.203272346757064	0.421875181024094	no	ok		4.29204120227543
Latent_vs_Control	Hungateiclostridiaceae	0.533585619270135	1	0.4125	0.968890884952466	0.414800407331124	NA	1.5361484372467	-2.22961056521203	5.90460483094183	-0.37796698718105	0.338542074137571	no	ok		-3.11333142396463
Latent_vs_Control	Lachnospiraceae	0.674467379654884	1	0.70234375	0.999172794117647	5.12031798569782	NA	4.42744995548415	0.785048344017245	1.27193066854416	0.455930325866981	0.338542074137571	no	ok		5.35535460767963
Latent_vs_Control	Lactobacillaceae	0.23572491611723	1	0.39140625	0.999609375	-3.27321931165123	NA	-4.65853909283163	7.5872810005234	6.11227794258512	0.973298621426816	0.191710957260384	no	ok		2.99426868217796
Latent_vs_Control	Lentimicrobiaceae	0.83468389074904	1	0.73046875	0.998003472222222	-2.59497399513888	NA	-2.94676181755395	-0.630884266848336	6.32127703521069	-0.117795961015131	0.466321319211998	no	ok		-2.41561084059148
Latent_vs_Control	Moraxellaceae	0.442665655519541	1	0.48046875	0.96871982694593	3.36538992733791	NA	3.57312807000344	-0.591082039424654	2.20553374970965	-0.176409335008241	0.373057298378818	no	ok		3.074298898796
Latent_vs_Control	Muribaculaceae	0.71938338859663	1	0.90390625	1	1.1163667867791	NA	-2.84950039986967	2.57295966091825	7.87719522070308	0.292957296733685	0.430051973081517	no	ok		2.24584610751933
Latent_vs_Control	Neisseriaceae	0.83025701403942	1	0.74921875	0.994864685457516	5.81991120652645	NA	5.53356110519858	-0.177232051807526	2.43803757295298	-0.110717478188371	0.461139983838242	no	ok		6.08613293688686
Latent_vs_Control	Pasteurellaceae	0.276311927132109	1	0.26953125	0.850616319444444	6.94518133617532	NA	8.33052555649489	-1.61609909824503	1.41812097416023	-0.914383991854774	0.227980139005357	no	ok		6.7157622014653
Latent_vs_Control	Peptococcaceae	0.557421781228312	1	0.69296875	0.999609375	-4.00633255881589	NA	-4.68907970742108	2.06389951711737	5.51133548436912	0.413487250112766	0.341969304696059	no	ok		-3.24891940613355
Latent_vs_Control	Peptoniphilaceae	0.453991822817688	1	0.26953125	0.932410303136406	0.1405873673154	NA	1.32417400471367	-2.40642249901452	5.46742489275703	-0.491211675261129	0.243524094720476	no	ok		-2.98843549940249
Latent_vs_Control	Peptostreptococcaceae	0.55455608753303	1	0.7375	0.995301266339869	3.38489894259046	NA	3.44280533036624	-0.13371767840567	2.07393635369217	-0.035894189231232	0.463541749522704	no	ok		3.32819583908972
Latent_vs_Control	Porphyromonadaceae	0.825270236729504	1	0.92265625	0.998125	6.95462809410563	NA	6.66085140410586	0.3204935164962	1.57964446002086	0.14135677281077	0.442708464566388	no	ok		7.23447618773648
Latent_vs_Control	Prevotellaceae	0.913661584406763	1	0.9203125	0.997297794117647	7.39405754499026	NA	7.03333439301116	0.325796564184479	1.42585608758851	0.192788939917577	0.440414642995582	no	ok		7.55561193578467
Latent_vs_Control	Selenomonadaceae	0.378858674787664	1	0.43046875	1	3.66787295603134	NA	3.49058083933976	1.09940230036468	2.7252355926251	0.439345798748976	0.239584141140091	no	ok		4.37454809661384
Latent_vs_Control	Spirochaetaceae	0.525788251665754	1	0.49765625	1	1.60830611396283	NA	-2.16588703578143	2.09168508051043	6.48615898311011	0.470241044510261	0.255209061138005	no	ok		3.10831793078179
Latent_vs_Control	Streptococcaceae	0.84066472381078	1	0.88984375	1	5.80847181987812	NA	5.52581055740354	0.472635740098944	2.37783244144333	0.209134922034005	0.419689303598504	no	ok		5.98640040760811
Latent_vs_Control	Sulfurovaceae	0.543595782293825	1	0.46328125	0.898868974673203	-3.63215048664509	NA	-2.6496058510611	-2.1161063312761	4.65506487900536	-0.43287275236237	0.302083863853441	no	ok		-4.2478985300191
Latent_vs_Control	Synergistaceae	0.564481788036349	1	0.6359375	1	-0.391786375306986	NA	-2.31209203721978	1.67219298223055	4.97798848109816	0.338862219061626	0.312500493206364	no	ok		0.293984926535501
Latent_vs_Control	Tissierellaceae	0.806464297224719	1	0.753125	0.990455938057041	-2.79869100781026	NA	-3.01131034075563	0.186026044317143	5.88698303384611	0.0312010378053265	0.476683990099631	no	ok		-2.53222561518538
Latent_vs_Control	Veillonellaceae	0.811223116735128	1	0.7046875	1	6.10121104646951	NA	5.27601236228382	0.957752078570051	1.15274611561363	0.461966139248518	0.333333757183061	no	ok		6.26226337186173
Active_vs_Latent	Peptostreptococcaceae	0.0457679210011432	0.729177654849179	0	0	1.3553532677737	-3.64700568644718	NA	6.62838903827076	2.8658183991946	2.35399495461342	0.000365399848804012	no	ok		2.93294495620902
Active_vs_Latent	Ruminococcaceae	0.305442743644354	0.932180622816276	0.37734375	0.9908203125	-3.45095067940239	-1.30088546193477	NA	-3.69377400480685	4.08620341667476	-0.816512007143995	0.165804460157045	no	ok		-4.98534570527141
Active_vs_Latent	Marinilabiliaceae	0.279534027228112	0.93271372326086	0.36640625	0.985546875	-3.39492294368177	-1.09061428543084	NA	-3.99446864323614	4.15325938300955	-0.870501643101937	0.145834940058562	no	ok		-5.22291871689189
Active_vs_Latent	Rikenellaceae	0.332635384915605	0.946304145889666	0.3875	0.9912109375	-3.52551135372185	-1.35824640790515	NA	-3.5769740153704	4.18462851779943	-0.718992969891943	0.191710957260384	no	ok		-4.95601440692832
Active_vs_Latent	Muribaculaceae	0.386804499729813	0.970601503410463	0.23359375	0.871527777777778	-2.17358416871255	-3.56199052984583	NA	4.19034614874627	5.58846144186073	0.750232567431542	0.212436194453191	no	ok		1.88525050089489
Active_vs_Latent	Streptococcaceae	0.155036960518376	0.970922477210719	0.24609375	0.985546875	6.47653067819261	6.90954655853337	NA	-1.3117683874183	1.07401030712514	-1.14604429088194	0.114585480082425	no	ok		5.53817717856911
Active_vs_Latent	Spirochaetaceae	0.318835340502684	0.979535893552166	0.20703125	0.819227430555556	-2.13657312702931	-3.64677558682899	NA	5.05576212530472	5.32483537250565	0.84249766862119	0.197917742061982	no	ok		2.60553483830623
Active_vs_Latent	Staphylococcaceae	0.717790662391166	0.987457662052031	0.621875	0.9611328125	-3.53446101046189	-3.84132469518561	NA	0.979660407247692	4.79135485828669	0.193328477631068	0.411458539964782	no	ok		-3.11485177228996
Active_vs_Latent	Campylobacteraceae	0.170963991092065	0.989960536512235	0.05546875	0.424500868055556	2.67021461473935	-1.23327894413934	NA	4.56962669325418	3.65570883449797	1.07257947727132	0.0520884585758699	no	ok		3.33097637586118
Active_vs_Latent	Clostridiaceae	0.655544796142525	0.995138778057182	0.56328125	0.953797743055556	-3.36673508513235	-3.68875202429528	NA	1.02758582388732	5.04195572540771	0.19761251140078	0.385416940043501	no	ok		-3.02088090279989
